question,ground_truth,prediction,reasoning
Salah satu upaya Pemerintah RI untuk mengisi kas negara di awal kemerdekaan adalah ....,D,A,"**Alasan:**

Di awal kemerdekaan Indonesia, pemerintah menghadapi tantangan ekonomi yang besar, termasuk kekurangan dana negara dan stabilitas mata uang. Untuk mengatasi hal ini, beberapa langkah strategis diambil untuk mengisi kas negara dan membangun ekonomi yang mandiri.

Dari pilihan yang diberikan, **A. menasionalisasi De Javasche Bank** adalah salah satu upaya penting yang dilakukan pemerintah. De Javasche Bank, yang sebelumnya merupakan bank milik Belanda, dinasionalisasi pada tahun 1946. Langkah ini memungkinkan pemerintah Indonesia untuk mengambil kendali atas sistem perbankan dan sumber daya keuangan, yang sangat penting untuk membangun kembali ekonomi pasca-kemerdekaan.

Nasionalisasi bank memberikan pemerintah akses langsung ke cadangan devisa dan sumber pendanaan, yang dapat digunakan untuk memperkuat nilai tukar rupiah dan mendanai proyek-proyek pembangunan nasional. Ini juga membantu dalam mengendalikan inflasi dan stabilitas ekonomi secara keseluruhan.

**Contoh:**

Misalnya, setelah dinasionalisasi, pemerintah dapat menggunakan dana yang sebelumnya terkunci di De Javasche Bank untuk mendanai pembangunan infrastruktur, seperti pembangunan jalan dan jembatan, yang sangat penting untuk menghubungkan wilayah-wilayah di Indonesia yang baru merdeka.

**Jawaban Akhir: A**"
Pelaksanaan jajak pendapat bagi warga Timor Timur di seluruh dunia dilaksanakan pada masa pemerintahan ....,B,B,"**Analisis:**

Jajak pendapat bagi warga Timor Timur di seluruh dunia, terutama terkait dengan kemerdekaan mereka, terjadi pada masa transisi dan setelah Timor Timur mencapai kemerdekaan penuh. Ini adalah periode di mana Indonesia mulai menarik pasukannya dan Timor Timur mempersiapkan diri untuk menjadi negara merdeka.

Dari pilihan yang diberikan, periode ini paling sesuai dengan pemerintahan **B. B. J. Habibie**. Habibie, sebagai Presiden Indonesia pada tahun 1999, memainkan peran penting dalam proses perdamaian dan transisi Timor Timur menuju kemerdekaan. Pada masa ini, jajak pendapat dan referendum diadakan untuk menentukan masa depan Timor Timur, yang akhirnya memilih kemerdekaan dari Indonesia.

**Contoh:**

- **1999**: Pemerintah Indonesia, di bawah kepemimpinan Habibie, menyelenggarakan referendum di Timor Timur, yang mengarah pada pemisahan diri dari Indonesia dan pembentukan negara merdeka Timor Leste.

**Jawaban Akhir: B**"
Peristiwa sejarah yang terjadi di Eropa dan menandai terbukanya hubungan dagang antara Eropa dengan Indonesia adalah.....,E,A,"**Analisis:**

Setiap peristiwa yang disebutkan memiliki dampak signifikan pada sejarah Eropa dan dunia, tetapi hanya satu yang secara langsung menandai terbukanya hubungan dagang antara Eropa dengan Indonesia. Mari kita lihat masing-masing opsi:

* **A. Berkembangnya Paham Merkantilisme:** Merkantilisme adalah kebijakan ekonomi yang menekankan akumulasi kekayaan melalui ekspor dan kontrol sumber daya. Meskipun memengaruhi hubungan dagang Eropa secara umum, fokusnya lebih pada kontrol wilayah dan monopoli perdagangan, bukan pembukaan hubungan dengan Indonesia secara spesifik.

* **B. Revolusi Industri di Beberapa Negara:** Revolusi Industri terjadi di Eropa pada abad ke-18 dan 19, meningkatkan kemampuan produksi dan perdagangan. Namun, ini lebih merupakan faktor pendorong daripada peristiwa yang secara langsung membuka hubungan dengan Indonesia.

* **C. Perang Salib:** Perang Salib adalah serangkaian kampanye militer yang dilakukan oleh orang-orang Kristen Eropa untuk merebut kembali Tanah Suci dari kekuasaan Muslim. Tidak ada hubungan langsung antara Perang Salib dan pembukaan hubungan dagang dengan Indonesia.

* **D. Reformasi Gereja:** Reformasi Protestan pada abad ke-16 menyebabkan perpecahan dalam Kekristenan Barat. Meskipun berdampak pada struktur sosial dan politik Eropa, ini tidak secara langsung memengaruhi hubungan dagang dengan Indonesia.

* **E. Jatuhnya Konstantinopel:** Jatuhnya Konstantinopel pada tahun 1453 menandai berakhirnya Kekaisaran Bizantium dan membuka jalan bagi Eropa untuk berhubungan lebih dekat dengan Timur Tengah dan Asia. **Ini adalah peristiwa yang paling signifikan dalam konteks pembukaan hubungan dagang dengan Indonesia**. Setelah jatuhnya Konstantinopel, para pedagang Venesia dan Genoa dari Eropa Barat mulai menjelajahi dan berdagang dengan wilayah Asia, termasuk Indonesia.

**Jawaban Akhir: E**"
Sebutkan untuk pendeta Buddha adalah....,B,A,"**Analisis:**

Dalam konteks agama Buddha, istilah yang tepat untuk merujuk pada seorang pemimpin spiritual atau pendeta adalah **biksu** atau **pendeta**. Mari kita lihat setiap pilihan:

- **A. Syaman:** Syaman umumnya merujuk pada seorang praktisi spiritual dalam berbagai tradisi agama asli atau animisme, yang sering kali bertindak sebagai perantara antara dunia fisik dan spiritual. Ini tidak spesifik untuk agama Buddha.

- **B. Biksu:** Dalam Buddhisme, biksu adalah istilah untuk seorang pria yang telah meninggalkan kehidupan duniawi dan mengabdikan dirinya untuk kehidupan spiritual. Mereka mengikuti jalan spiritual Buddha dan sering kali tinggal di biara. Ini adalah istilah yang tepat untuk pendeta Buddha.

- **C. Pedanda:** Pedanda biasanya merujuk pada seorang pemimpin agama atau pendeta dalam beberapa tradisi Hindu dan Islam. Ini tidak secara khusus merujuk pada agama Buddha.

- **D. Guru:** Guru adalah istilah umum untuk seorang guru atau pengajar, yang dapat ditemukan dalam berbagai tradisi spiritual. Meskipun guru memainkan peran penting dalam Buddhisme, istilah ini tidak secara eksklusif merujuk pada pendeta Buddha.

- **E. Pendeta:** Pendeta adalah istilah umum yang dapat digunakan untuk merujuk pada seorang pemimpin agama atau pendeta dalam berbagai tradisi, termasuk Buddha. Namun, ""biksu"" lebih spesifik dan akurat dalam konteks Buddha.

**Jawaban Akhir: B** (Biksu)"
"Dalam pelaksanaan Dwikora, Pemerintah Indonesia kemudian membentuk Komando ....",A,C,"**Alasan:**

Dwikora (Dwikora) adalah singkatan dari ""Direktori Umum Kesiapsiagaan Nasional"" yang dibentuk oleh Pemerintah Indonesia pada tahun 1964 sebagai bagian dari persiapan dan pelaksanaan pertahanan dan keamanan negara dalam menghadapi konfrontasi dengan Malaysia. Organisasi ini bertujuan untuk mengkoordinasikan dan mengarahkan upaya-upaya kesiapsiagaan nasional, termasuk pelatihan militer, logistik, dan dukungan masyarakat.

Dari opsi yang diberikan, yang paling sesuai dengan konteks pembentukan Dwikora adalah ""Komando Semesta"". Komando Semesta adalah struktur komando yang dibentuk untuk mengkoordinasikan dan memimpin operasi-operasi militer dan keamanan dalam keadaan darurat atau konflik nasional.

**Jawaban Akhir: C**"
Tujuan dilaksanakannya sistem ekonomi Gerakan Banteng adalah ....,E,B,"**Analisis:**

Gerakan Banteng (Banteng Movement) adalah kebijakan ekonomi yang diterapkan di Indonesia pada era 1980-an di bawah pemerintahan Presiden Suharto. Tujuan utama sistem ini adalah untuk melindungi industri dalam negeri dari persaingan ketat dari industri swasta asing. Kebijakan ini bertujuan untuk menjaga dominasi pengusaha pribumi (indonesia) dalam ekonomi domestik.

**Alasan:**

- **Pilihan B dan E** tidak sepenuhnya akurat. Gerakan Banteng lebih fokus pada perlindungan industri lokal daripada menghindari persaingan.
- **Pilihan C** juga salah karena kebijakan ini tidak secara langsung membatasi masuknya pengusaha asing, tetapi lebih pada mengatur agar persaingan lebih adil.
- **Pilihan D** tidak menjadi fokus utama, meskipun peningkatan ekspor bisa menjadi efek samping positif.
- **Pilihan A** paling sesuai karena sistem ini memberikan bantuan dan perlindungan kepada pengusaha pribumi agar dapat bersaing dan bertahan di pasar yang dilanda persaingan ketat dari perusahaan multinasional.

**Jawaban Akhir: E**"
Komite Nasional Indonesia Pusat setealah terbentuknya diketuai oleh ....,B,B,"**Alasan:**

Komite Nasional Indonesia Pusat (KNIP) adalah badan yang dibentuk pada tahun 1945 setelah proklamasi kemerdekaan Indonesia untuk membantu pemerintahan sementara. KNIP memainkan peran penting dalam pembentukan struktur pemerintahan dan konstitusi negara.

Dari pilihan yang diberikan, **Ahmad Soebardjo** adalah tokoh yang paling menonjol dan terkait erat dengan pembentukan KNIP. Dia adalah salah satu pendiri dan ketua pertama KNIP. Soebardjo juga menjabat sebagai Perdana Menteri pertama Republik Indonesia.

**Contoh:**

- **B.M. Diah** lebih dikenal sebagai aktivis perempuan dan pemimpin gerakan wanita, bukan ketua KNIP.
- **Kaman Singodimedjo** adalah seorang jenderal dan politisi, tetapi tidak memegang posisi ketua KNIP.
- **Gatot Subroto** adalah pahlawan nasional dan pemimpin militer, tetapi tidak terkait langsung dengan pembentukan KNIP.
- **Suwiryo** adalah seorang diplomat dan politisi, tetapi tidak menjabat sebagai ketua KNIP.

**Jawaban Akhir: D**"
Penulis buku Suma Orriental yang mengatakan bahwa Asia tanahnya sangat subur dan iklimnya baik adalah....,B,B,"**Alasan:**

Buku *Suma Orientalis* (atau *Summa Orientalis*) adalah karya yang ditulis oleh para penjelajah dan pedagang Eropa pada abad ke-16 dan ke-17, yang bertujuan untuk mendokumentasikan pengetahuan mereka tentang dunia Timur, terutama Asia. Buku ini berisi deskripsi geografis, budaya, dan ekonomi dari berbagai wilayah Asia.

Dari pilihan yang diberikan, **Tom Pires (B)** adalah penulis yang paling mungkin dikaitkan dengan pernyataan tersebut. Tom Pires, seorang penjelajah dan dokter Portugis, menulis *Suma Orientalis* pada awal abad ke-16. Dalam bukunya, ia memuji kekayaan dan keindahan alam Asia, terutama di wilayah India dan Asia Tenggara. Pires menggambarkan iklim yang hangat dan subur, serta sumber daya alam yang melimpah, yang membuatnya percaya bahwa Asia adalah tanah yang sangat produktif.

Sebagai contoh, dalam bukunya, Pires menulis tentang pertanian di India:

*""Tanah di India sangat subur, dan karena itu menghasilkan panen yang melimpah dari berbagai jenis tanaman, seperti gandum, jelai, dan rempah-rempah.""*

**Jawaban Akhir: B**"
Dalam mencapai nirwana umat Buddha wajib berusaha sendiri-sendiri adalah ajaran Buddha aliran....,B,B,"**Alasan:**

Ajaran Buddha menekankan pentingnya usaha pribadi dan pencerahan diri sendiri dalam mencapai nirwana, yang merupakan tujuan tertinggi dalam Buddhisme. Aliran Hinayana, yang juga dikenal sebagai Buddhisme Terawal, berfokus pada jalan spiritual individu dan pencapaian pencerahan pribadi.

**Contoh:**

Dalam Hinayana, konsep *pratītya-samutpāda (keterterkaitan dan timbulnya) mengajarkan bahwa semua fenomena bergantung pada kondisi dan tidak memiliki esensi inheren. Ini mendorong individu untuk memahami sifat sementara dan tidak tetap dari keberadaan dan mencari jalan keluar dari penderitaan melalui meditasi dan pemahaman diri.

**Jawaban Akhir: B**"
"Ketika tiba di Jakarta dari RengasdengklokSoekarno, Moh. Hatta, dan Ahmad Subardjo segera menemui ....",A,D,"**Analisis:**

Teks yang diberikan berbicara tentang kedatangan Soekarno, Moh. Hatta, dan Ahmad Subardjo di Jakarta setelah perjalanan dari Rengasdengklok. Untuk menentukan siapa yang mereka temui selanjutnya, kita perlu memahami konteks sejarah.

Pada masa itu, tokoh-tokoh seperti Jenderal Nishimura, Buchtiar Lubis, Supratmo, Yusuf Ronodipuro, dan Rinto Alwi adalah figur-figur penting dalam perjuangan kemerdekaan Indonesia. Namun, berdasarkan urutan peristiwa sejarah, pilihan yang paling masuk akal adalah mereka bertemu dengan **Yusuf Ronodipuro**.

**Alasan:**

Yusuf Ronodipuro, sebagai salah satu pemimpin pergerakan nasionalis dan anggota Komite Nasional Indonesia Pusat (KNIP), kemungkinan besar menjadi salah satu titik kontak pertama atau figur yang mereka temui setelah tiba di Jakarta. Ia dikenal sebagai tokoh yang aktif dalam perjuangan kemerdekaan dan memiliki peran penting dalam pembentukan negara Indonesia baru.

**Jawaban Akhir: D**"
"Berikut ini contoh aplikasi torsi dalam kehidupan sehari-hari, kecuali..",B,A,"**Analisis:**

Torsi adalah ukuran momen yang menyebabkan objek berputar. Dalam konteks mekanika, torsi terkait dengan kekuatan yang diterapkan pada suatu titik dan jarak dari titik tersebut.

Mari kita lihat setiap pilihan:

* **A. Kincir yang berputar karena tertiup angin:** Kincir angin memanfaatkan torsi dari angin untuk memutar baling-balingnya. Ini adalah contoh klasik torsi dalam aksi.

* **B. Membuka baut dengan kunci inggris:** Saat Anda menggerakkan kunci Inggris, Anda menerapkan torsi pada baut, yang menyebabkan baut berputar dan terbuka.

* **C. Knop pintu ketika dibuka:** Saat Anda mendorong knop pintu, Anda memberikan torsi pada engsel pintu, yang menyebabkan pintu berputar dan terbuka.

* **D. Mendorong mobil yang mogok:** Untuk memulai mobil yang mogok, Anda perlu memberikan torsi pada roda, biasanya dengan menginjak kopling dan menekan gas, untuk memutar mesin.

**Kesimpulan:**

Pilihan **C. Knop pintu ketika dibuka** tidak secara langsung menunjukkan konsep torsi. Meskipun ada rotasi, torsi bukanlah faktor utama dalam membuka pintu. Gerak lurus (fores) saat mendorong knop lebih relevan.

**Jawaban Akhir: C**"
Besarnya perbandingan energi radiasi yang dipancarkan oleh benda yang sama pada suhu 127 derajat celcius dan 527 derajat celcius adalah … .,E,C,"**Alasan:**

Hukum Planck menyatakan bahwa distribusi energi radiasi yang dipancarkan oleh benda hitam (benda yang memancarkan radiasi seperti sempurna) bergantung pada temperaturnya. Semakin tinggi suhu benda, semakin besar energi radiasi yang dipancarkannya.

Rumus untuk distribusi radiasi benda hitam adalah:

**f(λ, T) ∝ 1/T^4**

di mana:

* **f(λ, T)** adalah intensitas radiasi pada panjang gelombang λ dan suhu T
* **T** adalah suhu dalam Kelvin (K)

Dengan demikian, jika suhu berlipat ganda, energi radiasi yang dipancarkan akan berkurang hingga **1/2^4 = 1/16** dari nilai semula.

**Contoh:**

Jika suatu benda memancarkan energi radiasi sebesar 100 joule pada suhu 127°C, maka pada suhu 527°C, energi radiasi yang dipancarkannya akan menjadi:

100 J * (1/2^4) = 100 J * (1/16) = 6,25 J

**Jawaban Akhir: E**"
"Jika percepatan gravitasi dipermukaan bumi adalah g dan jari-jari bumi R, maka percepatan gravitasi di suatu tempat sejauh R dari permukaan bumi adalah ...",B,A,"**Alasan:**

Percepatan gravitasi (g) yang dirasakan di permukaan Bumi disebabkan oleh daya tarik gravitasi Bumi. Semakin jauh Anda berada dari pusat Bumi, semakin lemah percepatan gravitasi tersebut. Ini dapat dijelaskan oleh hukum gravitasi universal Newton, yang menyatakan bahwa percepatan gravitasi (g) proporsional dengan massa objek (m) dan invers proporsional dengan kuadrat jarak (r) dari pusat objek. Matematisnya, ini dapat ditulis sebagai:

g = G * (m / r^2)

Di mana:
- g = percepatan gravitasi
- G = konstanta gravitasi universal
- m = massa Bumi
- r = jarak dari pusat Bumi

Jika kita mempertimbangkan jarak yang sama dengan jari-jari Bumi (R), maka percepatan gravitasi akan menjadi setengah dari g karena kekuatan gravitasi melemah seiring bertambahnya jarak dari pusat Bumi.

**Contoh:**

Misalkan percepatan gravitasi di permukaan Bumi (di dekat permukaan) adalah 9,8 m/s² (nilai rata-rata g). Jika kita berada di titik yang jaraknya sama dengan jari-jari Bumi (sekitar 6.371.000 meter), percepatan gravitasi akan menjadi:

g / 2 = 9,8 m/s² / 2 = 4,9 m/s²

Jadi, percepatan gravitasi di suatu tempat sejauh R dari permukaan Bumi adalah setengah dari g.

**Jawaban Akhir: A**"
"Dua buah gabus terapung di permukaan air laut dan berjarak 1,5 m satu sama lain. Kedua gabus berada di puncak gelombang dan diantara kedua gabus terdapat dua puncak gelombang. Jika frekuensi gelombang adalah 10 Hz, kecepatan dan panjang gelombang berturut-turut adlah.....",D,D,"**Analisis:**

Pertanyaan ini berkaitan dengan konsep kecepatan gelombang dan panjang gelombang. Kita perlu menentukan kecepatan dan panjang gelombang berdasarkan informasi yang diberikan.

1. **Kecepatan Gelombang:** Kecepatan gelombang (v) dapat dihitung menggunakan rumus v = frekuensi (f) x panjang gelombang (λ). Dalam hal ini, frekuensi diberikan sebagai 10 Hz.

2. **Panjang Gelombang:** Jarak antara dua puncak gelombang yang terpisah adalah panjang gelombang (λ). Dalam soal ini, jarak antara dua gabus adalah 1,5 meter, yang berarti panjang gelombang adalah 1,5 meter.

**Contoh:**

Misalkan kita memiliki gelombang air dengan frekuensi 10 Hz. Jika kita mengukur jarak antara dua puncak gelombang, kita akan menemukan bahwa setiap puncak terpisah 1,5 meter. Dengan menggunakan rumus kecepatan gelombang, kita dapat menghitung kecepatan gelombang:

v = 10 Hz x 1,5 m = 15 m/s

**Jawaban:**

Berdasarkan perhitungan dan analisis di atas, kecepatan gelombang adalah 15 m/s (lebih besar dari pilihan yang diberikan, tetapi ini menunjukkan bahwa salah satu pilihan harus lebih dekat dengan nilai ini). Panjang gelombang adalah 1,5 meter.

Jadi, jawaban yang paling sesuai adalah **D. 5 m/s dan 1,5 m**. Namun, perlu dicatat bahwa kecepatan yang benar lebih besar dari 5 m/s, tetapi pilihan ini memberikan nilai yang paling akurat berdasarkan data yang diberikan.

**Jawaban Akhir: D**"
Jumlah berikut termasuk jumlah nominal adalah …,B,E,"**Analisis:**

Pertanyaan ini meminta kita untuk mengidentifikasi kombinasi yang termasuk **jumlah** dan **nominal**. Jumlah adalah ukuran kuantitas yang dapat diukur, sedangkan nominal adalah nilai yang diberikan atau diberi label tanpa konversi unit (nilai absolut).

Dari pilihan yang diberikan, opsi yang paling sesuai adalah **E. Massa, luas, jumlah zat**.

* **Massa** dan **jumlah zat** keduanya merupakan ukuran kuantitas yang dapat diukur dan memiliki nilai numerik. 
* **Luas** juga merupakan ukuran kuantitas yang memiliki nilai numerik, meskipun sering kali diukur dalam satuan area.

Opsi lain tidak sesuai karena:

* **A. Pencahayaan yang panjang, kuat, suhu** - Ini menggabungkan sifat fisik (panjang, kekuatan) dan skala (cahaya dan suhu), bukan jumlah dan nominal.
* **B. Massa, jumlah zat, arus listrik yang kuat** - Arus listrik memiliki satuan yang spesifik (Ampere) dan merupakan besaran fisik, bukan nominal.
* **C. Berat, suhu, waktu** - Berat adalah kombinasi massa dan gaya gravitasi, suhu adalah skala, dan waktu adalah ukuran durasi, bukan kombinasi jumlah dan nominal.
* **D. Panjang, energi, waktu** - Energi memiliki satuan (Joule) dan merupakan besaran fisik, bukan nominal.

**Jawaban Akhir: E**"
"Dari pilihan berikut ini, manakah yang merupakan definisi paling tepat untuk perpindahan kalor?",A,A,"**Analisis:**

Definisi perpindahan kalor (atau transfer panas) yang benar harus mencakup beberapa aspek kunci:

1. **Perbedaan:** Ada perbedaan kondisi yang menyebabkan perpindahan energi.
2. **Energi:** Perpindahan ini melibatkan energi, dalam hal ini energi termal.
3. **Proses:** Prosesnya bisa melibatkan pengeluaran (kelebihan energi) atau pemasukan (kekurangan energi) energi.

Mari kita lihat setiap pilihan:

* **A. Perpindahan energi akibat perbedaan suhu di dua tempat berbeda termasuk proses pengeluaran dan pemasukan.** Ini benar. Perbedaan suhu menyebabkan perpindahan kalor melalui konduksi, konveksi, atau radiasi. Jika suatu benda lebih panas dari lingkungannya, ia akan kehilangan energi (pengeluaran) dan jika lebih dingin, ia dapat menyerap energi (pemasukan).

* **B. Perpindahan energi akibat perbedaan ketinggian di dua tempat berbeda termasuk proses pengeluaran dan pemasukan.**  Meskipun ketinggian dapat memengaruhi suhu (dan oleh karena itu, perpindahan kalor), pilihan ini tidak mencakup mekanisme utama perpindahan kalor.

* **C. Perpindahan energi akibat perbedaan massa benda di dua tempat berbeda termasuk proses pengeluaran dan pemasukan.** Perbedaan massa tidak secara langsung memicu perpindahan kalor.

* **D. Perpindahan energi akibat perbedaan waktu di dua tempat berbeda termasuk proses pengeluaran dan pemasukan.** Waktu tidak merupakan faktor yang memengaruhi perpindahan kalor.

* **E. Perpindahan energi akibat perbedaan titik lebur benda di dua tempat berbeda termasuk proses pengeluaran dan pemasukan.** Perbedaan titik lebur terkait dengan suhu, bukan mekanisme perpindahan kalor itu sendiri.

**Jawaban Akhir: A**"
Pernyataan di bawah ini yang bukan sifat gelombang elektromagnetik adalah … .,A,A,"**Analisis:**

Mari kita bahas setiap pilihan satu per satu:

* **A. Merupakan gelombang longitudinal:** Gelombang longitudinal, seperti gelombang suara, melibatkan getaran objek sepanjang arah propagasi gelombang. Gelombang elektromagnetik, bagaimanapun, melibatkan getaran medan listrik dan medan magnet yang saling bersilang, bukan secara paralel atau sejajar dengan arah propagasi. **Benar**.

* **B. Mengalami polarisasi:** Gelombang elektromagnetik memang dapat mengalami polarisasi, di mana getaran medan listrik terbatas pada bidang tertentu. **Benar**.

* **C. Dapat merambat dalam ruang hampa:** Gelombang elektromagnetik dapat merambat melalui ruang hampa (vakuum) tanpa medium. **Benar**.

* **D. Merambat pada medan magnet dan medan listrik:** Gelombang elektromagnetik terdiri dari fluktuasi medan magnet dan medan listrik yang saling terkait dan saling memengaruhi. **Benar**.

* **E. Arah getar dan arah rambat tegak lurus:**  Dalam gelombang elektromagnetik, arah getar medan listrik dan medan magnet tegak lurus arah propagasi gelombang. **Benar**.

**Kesimpulan:**

Hanya pilihan **A** yang **tidak** merupakan sifat gelombang elektromagnetik.

**Jawaban Akhir: A**"
"Seutas dawai panjangnya 80 cm, massanya 0,016 kg, dan teganganya 800 N. Frekuensi nada dasar yang dihasilkan adalah ....",C,C,"Untuk menentukan frekuensi nada dasar dari seutas dawai, kita dapat menggunakan rumus untuk frekuensi fundamental (f) dari sebuah dawai yang tegang:

f = (1 / 2L) * √(T / μ)

di mana:
- f = frekuensi fundamental (Hz)
- L = panjang dawai (m)
- T = tegangan pada dawai (N)
- μ = massa per satuan panjang dawai (kg/m)

Diberikan:
- L = 80 cm = 0,8 m
- T = 800 N
- μ = 0,016 kg

Masukkan nilai-nilai tersebut ke dalam rumus:

f = (1 / (2 * 0,8)) * √(800 / 0,016)
f ≈ 312,5 Hz

Jadi, frekuensi nada dasar yang dihasilkan adalah sekitar 312,5 Hz.

Karena pilihan yang tersedia tidak tepat sesuai dengan hasil perhitungan, kita akan membulatkan ke angka terdekat yang ada dalam pilihan. Dalam hal ini, pilihan yang paling dekat adalah **C. 200 Hz**.

Jawaban Akhir: C"
Pembangkit listrik tenaga uap menggunakan bahan bakar batu bara dan dapat menghasilkan 206.000.000 watt. Kinerja dalam notasi ilmiah adalah …,E,A,"**Alasan:**

Dalam notasi ilmiah, angka-angka ditulis dalam bentuk *a x 10n*, di mana *a* adalah angka yang berkisar antara 1 dan 10, dan *n* adalah eksponen 10. Dalam kasus ini, kita memiliki 206.000.000 watt, yang dapat ditulis sebagai:

206.000.000 W = 2,06 x 108 W

**Jawaban Akhir: E**"
"Pada system gambar diketahui mA= 8 kg, mB= 5 kg. Massa katrol = 4 kg dan g= 10 ms⁻². Katrol merupakan silinder pejal dan bergerak rotasi. Maka percepatan system adalah .....",D,A,"**Analisis:**

Dalam sistem ini, kita memiliki dua objek (A dan B) yang terhubung melalui sebuah katrol (silinder pejal). Ketika katrol berputar, kedua objek tersebut mengalami percepatan yang sama dan berlawanan arah dengan percepatan gravitasi (g).

Percepatan sistem (a) dapat dihitung menggunakan hukum kedua Newton untuk gerak linear, yang menyatakan:

F = m * a

Di mana:
- F adalah gaya total yang bekerja pada sistem
- m adalah massa total sistem
- a adalah percepatan

Dalam kasus ini, gaya yang bekerja pada sistem terutama berasal dari gravitasi, yang menekan kedua objek ke bawah. Karena katrol memungkinkan rotasi, gaya ini dibagi antara objek A dan B.

Massa total sistem (m_total) adalah jumlah massa objek A, objek B, dan massa katrol:

m_total = mA + mB + mKatrol
m_total = 8 kg + 5 kg + 4 kg = 17 kg

Dengan massa total dan percepatan gravitasi yang diketahui, kita dapat menghitung percepatan sistem:

F = m_total * a

Karena semua massa mengalami percepatan yang sama, gaya yang bekerja pada masing-masing massa adalah sama. Gaya gravitasi yang bekerja pada sistem adalah:

F = m_total * g

Mengganti nilai-nilai yang diketahui:

F = 17 kg * 10 ms⁻² = 170 N

Sekarang, menggunakan hukum Newton, kita dapat menemukan percepatan:

a = F / m_total
a = 170 N / 17 kg
a = 10 ms⁻²

**Jawaban Akhir: A**"
Pemerintah menguasai alat produksi penting bagi Negara dan menguasai hajat hidup orang banyak. Pernyataan ini merupakan salah satu ciri-ciri sistem ekonomi….,E,B,"**Analisis:**

Pernyataan tersebut menggambarkan situasi di mana pemerintah memiliki kendali langsung atas sumber daya dan produksi utama, yang merupakan karakteristik umum dari sistem ekonomi **terpusat**. Dalam sistem ekonomi terpusat, keputusan tentang produksi, distribusi, dan alokasi sumber daya diambil oleh pemerintah, bukan oleh individu atau pasar bebas.

**Contoh:**

Misalnya, bayangkan sebuah negara yang pemerintahnya secara langsung mengoperasikan pabrik-pabrik dan pertanian untuk memproduksi barang-barang penting seperti makanan, pakaian, dan peralatan medis. Pemerintah juga mengatur harga dan distribusi barang-barang ini ke seluruh masyarakat. Dalam kasus ini, pemerintah memegang kendali atas alat produksi dan hajat hidup orang banyak, yang mencerminkan ciri-ciri sistem ekonomi terpusat.

**Jawaban Akhir: B**"
"Dalam neraca pembayaran suatu negara diperoleh data sebagai berikut.
Ekspor                             (+) 200
Impor                               (-) 250
Neraca perdagangan       (-) -50
Pinjaman otonom            (+) 10
Pinjaman otomodif          (+) 20
Stock nasional                 (+) 20
                                               0
Maka negara tersebut mengalami ....",E,C,"Untuk menentukan apakah negara tersebut mengalami defisit atau surplus dalam neraca pembayarannya, kita perlu melihat apakah total nilai positif (ekspor, pinjaman otonom, dan stock nasional) lebih besar atau lebih kecil dari total nilai negatif (impor, neraca perdagangan, dan pinjaman otomodifikasi).

Data yang diberikan:
- Ekspor: (+) 200
- Impor: (-) 250
- Neraca perdagangan: (-) -50
- Pinjaman otonom: (+) 10
- Pinjaman otomodifikasi: (+) 20
- Stock nasional: (+) 20

Total nilai positif = 200 + 10 + 20 + 20 = 250
Total nilai negatif = -250 - 50 = -300

Karena total nilai positif (250) lebih kecil dari total nilai negatif (-300), ini menunjukkan bahwa negara tersebut mengalami defisit.

Berdasarkan perhitungan di atas, jawaban yang benar adalah:

**Jawaban Akhir: C**"
"Menurut pendapat penganut anggaran belanja berimbang dalam hal terpaksa terjadi ketidakstabilan ekonomi pada waktu depresi, anggaran yang dipakai adalah anggaran ….",C,D,"**Analisis:**

Selama periode depresi ekonomi, pemerintah sering menghadapi tantangan untuk menyeimbangkan anggaran belanja dan pendapatan. Dalam situasi seperti itu, dua pendekatan utama yang mungkin adalah:

1. **Anggaran Surplus:** Ini terjadi ketika pendapatan pemerintah melebihi belanja, yang berarti pengeluaran dikurangi untuk mencapai keseimbangan. Pendekatan ini dapat membantu mengurangi utang pemerintah, tetapi mungkin tidak ideal selama depresi karena mengurangi permintaan agregat dan dapat memperburuk resesi.

2. **Anggaran Defisit:** Di sisi lain, anggaran defisit melibatkan peningkatan belanja pemerintah di atas pendapatan untuk merangsang ekonomi. Ini dapat dilakukan melalui pengeluaran publik yang lebih tinggi atau pengurangan pajak. Pendekatan ini bertujuan untuk meningkatkan permintaan agregat, menciptakan pekerjaan, dan mendorong pertumbuhan ekonomi.

Dalam konteks pertanyaan ini, **anggaran yang dipakai adalah anggaran yang disesuaikan** untuk menghadapi situasi krisis ekonomi, khususnya depresi. Pilihan D mencerminkan gagasan bahwa pemerintah harus bereaksi dengan fleksibilitas dan menyesuaikan anggaran untuk mendukung stabilitas ekonomi.

**Jawaban Akhir: D**"
