question,ground_truth,prediction,reasoning
Pusakane Adipati karna kang kawentar ampuh yaiku ....,C,C,"Let's break this down:

- ""Pusakane Adipati"" refers to the main character's power or weapon in Javanese folklore.
- ""Karna kang kawentar ampuh"" translates to ""whose words are powerful.""
- Among the given options, only **C. Kuntowijayandanu** is associated with Javanese mythology and is known for his powerful words and wisdom.

Final Answer: C"
Ibu tindhak peken. Basa ngokone yaiku….,C,C,"Reasoning: ""Ibu tindhak peken"" is an Indonesian phrase that translates to ""The mother sells vegetables."" Among the options provided, ""Ibu lungo pasar"" means ""The mother is at the market,"" which best fits the context of someone selling vegetables.

Final Answer: C"
"Wasana cekap semanten anggen kula matur, sanes wekdal kita lajengaken malih. perangan pidato mau diarani ....",D,A,"Let's break down the sentence:

- ""Wasana cekap semanten"" means ""with a tight semantic focus"" in English.
- ""Anggen kula matur"" translates to ""we need to go deeper.""
- ""Sanes wekdal kita lajengaken malih"" means ""let's continue exploring further.""

The sentence is asking for a type of speech that maintains a tight focus while also encouraging further exploration of the topic. The option that best fits this description is ""Penutup,"" which refers to a conclusion that delves deeper into the main points, not just summarizing them.

Final Answer: D"
"Kang nutupi kabeh awake pitik, yaiku ....",B,A,"Let's break down the question:

""Kang nutupi kabeh awake pitik"" translates to ""He/She covered all the birds"" in Indonesian. The phrase ""yaiku"" means ""like this"" or ""in this way"".

Now, let's consider the choices:

A. Pupu: This is a type of small, colorful bird, but it doesn't fit the context of covering all birds.

B. Wulu: This is not a common term related to birds.

C. Brutu: This is a type of bird, but it's not the most fitting choice as it doesn't convey the idea of covering.

The most appropriate answer would be a metaphorical or figurative expression that suggests complete coverage.

**Final Answer: None of the given options seem to fit perfectly, but if I had to choose, I'd select:**

**C. Brutu** (as a last resort, since the others are less relevant). 

This is because ""brutu"" (though not a perfect match) does refer to a type of bird, and the phrase could be interpreted as ""he/she covered all the birds (like a brutu would, completely)""."
" Ali : “ ….. koe lunga?”
Diki : “Aku lunga saka pasar”
Tembung pitakon sing bener kanggo njangkepi ukoro ing dhuwur iku yaiku …",B,A,"**Reasoning:**

The sentence translates to:

""Ali: 'How are you?'
Diki: 'I am fine from the market'
The correct phrase to complete the conversation, meaning 'and you?' in a polite way, would be '...?' in the context of asking about the other person's well-being.""

Among the options provided, the most appropriate word to fill in the blank is ""Mbi sapa"" which means 'and you?'

**Example:**

* Ali: ""Koe longa?"" (How are you?)
* Diki: ""Aku longa saka pasar."" (I am fine from the market.)
* Ali: ""Mbi sapa?"" (And you?)

**Final Answer: C**"
"Saben sapada geguritan, dumahi saka siji .....",D,C,"Let's break down the phrase ""Saben sapada geguritan, dumahi saka siji"" in Indonesian:

- ""Saben sapada"" means ""knowing the root""
- ""Geguritan"" can refer to ""metaphors"" or ""figurative language""
- ""Dumahi saka siji"" means ""let's start from one""

The phrase seems to be suggesting that to understand metaphors or figurative language, one should start from the root or the core concept.

Among the given options, the closest to this idea is ""gagasan pokok"" (core idea or main concept).

Final Answer: C"
"Dina senin wingi Sofa dolanan layangan mbi Rudi lan Wawan. Cah telu iku dolanaan layangan ana ing ratan. Saking senenge dolanan, ujug-ujug ana mobil sing lewat banter. Bocah telu iku ameh ketabrak. Nanging sopir mobile untung wae iso mandekake mobile kanthi cepet. Sahingga cah telu iku ora ana sing ketabrak. Bocah telu iku langsung diseneni pak sopire. Dikandani nek dolanan layangan ora oleh nang ratan.

Sapa sing dolanan layangan nang ratan ?",D,A,"Let's analyze the text step by step:

- The text mentions that Dina, Rudi, and Wawan are playing with a kite (layangan).
- It also states that three children (cah telu iku, which translates to ""three boys"" or ""three children"") were playing with kites in a field (ratan).

Based on this information, we can conclude that:

- Dina, Rudi, and Wawan are the three children who were playing with kites.

Therefore, the correct answer is:

Final Answer: D (Sofa, Rudi lan Wawa)"
Pundi ingkang kalebet sandhangan swara?,B,A,"Let's break down the question and the options:

- ""Pundi"" typically refers to a type of traditional musical instrument in Indonesia, often associated with gamelan ensembles.
- ""Kalebet"" doesn't have a direct translation but could refer to a way of arranging or combining sounds.
- ""Sandhangan"" means ""to hold together"" or ""to combine.""
- The options provided are sets of instruments or terms related to musical performance.

Based on this context, the question is asking: ""Which combination of instruments or elements holds together to create a musical sound?""

Let's evaluate the options:

A. Cakra, keret, pengkal - These are all types of percussion instruments, but they don't form a cohesive group that would ""hold together"" in a musical sense.

B. Wulu, suku, pepet, taling, taling tarung - This option includes various percussion and rhythmic instruments, suggesting a more complete ensemble.

C. Layar, cecak, wignyan - ""Layar"" (screen) and ""cecak"" (a type of dance) don't directly relate to musical instruments. ""Wignyan"" (melody) is more related to the sound itself, not an instrument.

D. Cakra, wulu, layar - This option combines a type of drum (""wulu"") with ""cakra"" (a type of instrument) and ""layar"" (which, as mentioned, is more related to dance). It's a weaker combination.

The most complete and logical answer is B, as it offers a variety of instruments that could work together in a musical ensemble.

Final Answer: B"
Alokasi anggaran untuk bidang pertahanan dan keamanan tahun ini dirasakan belum memadai bagi Polri untuk memelihara keamanan dan ketertiban masyarakat. Alokasi dalam kalimat tersebut mengandung maksud ....,B,E,"**Reasoning:**

Kalimat tersebut menyatakan bahwa alokasi anggaran yang diberikan tidak cukup untuk memenuhi kebutuhan Polri dalam menjaga keamanan dan ketertiban masyarakat. Kata ""pemenuhan"" dalam konteks ini merujuk pada pencapaian atau penyediaan sumber daya yang diperlukan untuk mencapai tujuan, yaitu dalam hal ini menjaga keamanan.

**Contoh:**

Misalnya, jika pemerintah mengalokasikan anggaran terbatas untuk pembelian peralatan baru dan pelatihan personel polisi, maka pernyataan tersebut menunjukkan bahwa alokasi tersebut dirasakan tidak cukup (tidak memadai) untuk memenuhi kebutuhan operasional Polri dalam menjaga keamanan masyarakat.

**Final Answer: E**"
Penulisan gabungan kata yang benar terdapat dalam kalimat ...,B,A,"Mari kita analisis setiap kalimat dan struktur kata-katanya:

* **A. Senjata yang digunakan militer memanfaatkan infra merah.**  -  ""Memanfaatkan infra merah"" adalah frasa yang tepat dan logis.
* **B. Tawuran antarsiswa itu berhasil diselesaikan dengan damai.** - ""Tawuran antarsiswa"" bukan gabungan kata yang lazim. Seharusnya ""persaingan antar siswa"".
* **C. Perusahaan itu membutuhkan pekerja yang serba bisa.** -  ""Pekerja yang serba bisa"" adalah gabungan kata yang benar dan umum digunakan.
* **D. Tujuan daripada seminar itu mencari jalan ke luar dari krisis.** -  ""Tujuan dari seminar"" adalah struktur yang benar, namun ""cari jalan keluar dari krisis"" bisa lebih baik diartikan sebagai ""menemukan solusi untuk krisis"".
* **E. Kerjasama siswa saat ujian dilarang.** - ""Kerjasama siswa"" bukan gabungan kata yang lazim. Seharusnya ""kerja sama siswa"".

Berdasarkan analisis di atas, kalimat dengan penulisan gabungan kata yang **benar** adalah:

**Final Answer: C.**"
"(1) Di sekolah tersebut mencontek itu “haram” hukumnya. (2) Sekolah tidak dapat mentolerir perbuatan tidak jujur itu. (3) Bagi sekolah, kejujuran adalah suatu nilai yang harus dipegang teguh oleh setiap siswanya. (4) Oleh karena itu, sanksi yang diterapkan oleh sekolah bagi siswa yang mencontek juga sangat keras. (5) Di SMP, jika ada siswa yang ketahuan mencontek saat ulangan, sudah dipastikan tidak akan diterima di SMU. (6) Di SMU, sanksinya lebih keras lagi, yaitu drop-out bagi siswa yang didapati mencontek.

Ide pokok kutipan di atas adalah _______.",A,C,"Mari kita analisis kalimat-kalimat tersebut:

(1) dan (2) menyatakan bahwa mencontek dilarang dan tidak ditolerir di sekolah.
(3) menekankan pentingnya kejujuran sebagai nilai yang harus dipegang teguh.
(4) menjelaskan konsekuensi dari tindakan mencontek dengan menyebutkan sanksi yang keras.
(5) dan (6) memberikan contoh sanksi yang lebih berat di tingkat pendidikan yang lebih tinggi (SMP dan SMU).

Semua kalimat tersebut saling mendukung dan menggarisbawahi bahwa mencontek dianggap tindakan yang serius dan memiliki konsekuensi yang berat di sekolah.

Berdasarkan analisis ini, ide pokok kutipan tersebut adalah tentang **sanksi yang keras** yang diterapkan terhadap mencontek, dengan contoh-contoh konsekuensi yang lebih berat di tingkat pendidikan yang lebih tinggi.

**Final Answer: C**"
"Penggunaan tanda baca titik dua (:) yang benar terdapat pada ______

Pilihan jawaban:

1. Para karyawan mempunyai tuntutan yang keras: direktur mundur atau dimundurkan.
2. Mereka ingin memiliki kebebasan dasar seperti: bebas dari rasa takut dan bebas untuk menentukan jalan hidup.
3. (Yani, 1987: 125—177)
4. Para pejabat Pemda Kalteng mengatakan: relokasi itu sulit dilakukan dalam waktu dekat.",B,A,"**Penjelasan:**

Tanda baca titik dua (:) digunakan untuk memperkenalkan daftar, kutipan langsung, atau penjelasan yang lebih rinci tentang sesuatu yang disebutkan sebelumnya. Mari kita lihat setiap pilihan:

1. **""Para karyawan mempunyai tuntutan yang keras: direktur mundur atau dimundurkan.""** - Dalam kalimat ini, titik dua digunakan dengan benar untuk memperkenalkan dua kemungkinan yang saling berhubungan.

2. **""Mereka ingin memiliki kebebasan dasar seperti: bebas dari rasa takut dan bebas untuk menentukan jalan hidup.""** - Titik dua digunakan untuk mencantumkan berbagai jenis kebebasan dasar yang diinginkan.

3. **"" (Yani, 1987: 125—177)""** - Ini adalah contoh kutipan langsung, dan titik dua digunakan untuk memperkenalkan referensi buku.

4. **""Para pejabat Pemda Kalteng mengatakan: relokasi itu sulit dilakukan dalam waktu dekat.""** - Dalam kalimat ini, titik dua tidak diperlukan karena tidak ada daftar atau penjelasan yang diperkenalkan.

Berdasarkan analisis di atas, hanya pilihan (1), (2), dan (3) yang menunjukkan penggunaan titik dua yang benar.

**Final Answer: A**"
Penggunaan tanda baca yang tidak tepat terdapat pada kalimat _______,A,A,"Untuk menentukan kalimat dengan penggunaan tanda baca yang tidak tepat, kita perlu memeriksa setiap kalimat berdasarkan aturan tanda baca yang benar.

1. **Kalimat A**: ""Akibat proyek itu, ruas Jalan Raya Bogor tersebut hanya bisa dilalui satu jalur. Sehingga menimbulkan kemacetan.""
   - Penggunaan tanda baca benar.

2. **Kalimat B**: ""Karena tidak membawa ban serep, akhirnya, tronton dengan nomor polisi B 9765 P itu sulit untuk dievakuasi.""
   - Penggunaan tanda baca tidak tepat. Harusnya: ""Karena tidak membawa ban serep, akhirnya tronton dengan nomor polisi B 9765 P itu sulit untuk dievakuasi."" (Perlu pemisah antara klausa utama dan klausa akibat, seperti ""akhirnya"" yang menunjukkan konsekuensi.)

3. **Kalimat C**: ""Saat ini, petugas hanya bisa menunggu mobil perusahaan yang mengoperasikan tronton itu dari Bandung yang akan membawa ban serep.""
   - Penggunaan tanda baca benar.

4. **Kalimat D**: ""Tahun lalu Thailand mengekspor sekitar US$ 40 miliar untuk komponen elektronik dan komputer.""
   - Penggunaan tanda baca benar.

5. **Kalimat E**: ""Selain itu, penutupan bandara tersebut juga diperkirakan akan berbahaya bagi mereka yang membutuhkan perawatan medis.""
   - Penggunaan tanda baca benar.

Berdasarkan analisis di atas, kalimat dengan penggunaan tanda baca yang tidak tepat adalah:

**Final Answer: B**"
Penulisan kata yang semuanya BENAR terdapat pada _______.,B,C,"Untuk menentukan jawaban yang benar, kita perlu memeriksa ejaan setiap kata dalam pilihan yang diberikan.

- **Kuitansi**: Kata ini ditulis dengan benar sebagai ""kuitansi"".
- **Kualitas**: Kata ini ditulis dengan benar sebagai ""kualitas"".
- **Jadual**: Kata ini ditulis salah sebagai ""jadual"", bentuk yang benar adalah ""jadwal"".

Dari pilihan yang diberikan, hanya **Pilihan C** yang memiliki kombinasi kata-kata yang semuanya ditulis benar: ""kuitansi, kualitas, jadwal"".

Final Answer: C"
"Indonesia tengah menjajaki kemungkinan kerja sama di bidang bioteknologi dengan beberapa negara, di antaranya, Iran, Korea Selatan, Belanda, serta dengan sejumlah negara ASEAN. Kerja sama tersebut meliputi bidang pertanian, energi, dan kesehatan. <i>""Negara-negara tersebut yang paling berminat untuk bekerja sama dengan peneliti kita,""</i> kata Ketua Konsorsium Bioteknologi Indonesia (KBI), Dr. Ir. Bambang Prasetyo, M.Sc. di sela Konferensi Internasional Bioteknologi di Bogor, Selasa (5/8). Belanda dan Korea Selatan ingin bekerja sama dalam bidang bioteknologi energi. Sementara, Iran tertarik bekerja sama dalam bidang bioteknologi kelautan. ""Untuk bioteknologi bidang nonkelautan mereka sudah menguasai dan sekarang ingin bekerja sama dalam bidang kelautan,"" ujarnya.

Pernyataan berikut tidak sesuai dengan maksud kalimat yang bercetak miring dalam kutipan di atas, KECUALI ...",A,A,"**Penjelasan:**

Kalimat yang dicetak miring menyatakan bahwa ""Negara-negara tersebut yang paling berminat untuk bekerja sama dengan peneliti kita"" dan menyebutkan secara spesifik minat kerja sama masing-masing negara.

- Pilihan **A** salah karena menyatakan sebaliknya, yaitu tidak semua negara berminat bekerja sama.
- **Pilihan B** tidak akurat karena tidak menyebutkan minat kerja sama spesifik untuk setiap negara.
- **Pilihan C** tepat karena mencerminkan minat kerja sama yang disebutkan dalam kutipan untuk bidang energi.
- **Pilihan D** salah karena hanya menyebutkan minat untuk bidang kelautan, sedangkan kutipan menyebutkan minat untuk bidang pertanian, energi, dan kesehatan.
- **Pilihan E** juga salah karena, meskipun menyebutkan bidang kelautan, ia tidak mencerminkan semua negara yang disebutkan dalam kutipan dan menambahkan informasi yang tidak ada di sana.

**Final Answer: A**"
"Di antara kearifan lokal yang dihasilkan dari pengalaman adaptasi masyarakat dengan lingkungannya adalah adanya konsep hutan larangan. Konsep tersebut merupakan pandangan yang bersumber pada pengetahuan masyarakat dalam upaya pengelolaan lingkungan secara tradisional. Melalui konsep hutan larangan, masyarakat menerapkan norma pengendali sikap dan perilaku hidup dalam pengelolaan hutan. Hutan dianggap sebagai habitat warisan yang perlu dipertahankan. Oleh karena itu, pada komunitas masyarakat tertentu berkembang kearifan lokal yang ditujukan untuk menjaga kelestarian fungsi lingkungan hidup.

Pernyataan yang paling tepat dengan isi bacaan di atas adalah ...",C,A,"**Penjelasan:**

Teks tersebut menyatakan bahwa konsep hutan larangan adalah kearifan lokal yang muncul dari adaptasi masyarakat terhadap lingkungan. Ini berarti bahwa masyarakat mengembangkan aturan dan norma berdasarkan pengetahuan mereka tentang hutan untuk mengelola dan melestarikannya.

Mari kita analisis pilihan jawabannya:

* **A. Hutan dianggap sebagai warisan yang perlu dilestarikan.**  Benar, teks menyatakan bahwa hutan dianggap sebagai ""habitat warisan yang perlu dipertahankan"".

* **B. Pelestarian hutan dapat dilakukan melalui konsep hutan larangan.** Benar, teks menjelaskan bahwa konsep hutan larangan adalah cara masyarakat melakukan pelestarian hutan.

* **C. Konsep hutan larangan merupakan bentuk kearifan lokal.** Ini **paling tepat**. Teks secara eksplisit menyatakan bahwa konsep hutan larangan adalah ""kearifan lokal yang dihasilkan dari pengalaman adaptasi masyarakat"".

* **D. Konsep hutan larangan dilakukan secara tradisional oleh masyarakat.** Benar, teks menyebutkan bahwa konsep ini berasal dari ""pengetahuan masyarakat dalam upaya pengelolaan lingkungan secara tradisional"".

* **E. Konsep hutan larangan merupakan pemikiran untuk menjaga habitat hutan.** Benar, tujuan utama konsep hutan larangan adalah untuk menjaga habitat hutan.

**Final Answer: C**"
Kalimat yang efektif dan ditulis dengan ejaan yang benar adalah ...,D,A,"Untuk menentukan kalimat yang efektif dan ditulis dengan ejaan yang benar, kita perlu menilai setiap pilihan berdasarkan struktur kalimat, kejelasan pesan, dan keakuratan ejaan.

1. **A. Anak perlu dididik dengan benar agar tumbuh menjadi anak yang kreatifnya tinggi.**
   - Kalimat ini efektif karena menyampaikan pesan yang jelas dan konstruktif tentang pentingnya pendidikan yang benar untuk pengembangan kreativitas anak. Ejaan juga benar.

2. **B. Jangan mengandalkan perkembangan intelegensi anak semata-mata hanya pada gurunya saja.**
   - Kalimat ini juga efektif dan ejaannya benar. Pesan yang disampaikan menekankan pentingnya tidak hanya mengandalkan guru dalam pengembangan inteligensi anak.

3. **C. Boleh memprotes pembangunan jalan ini, tapi anda harus konsekuensi.**
   - Kalimat ini kurang efektif karena struktur dan ejaannya kurang jelas. Frasa ""anda harus konsekuensi"" tidak lengkap dan bisa membingungkan.

4. **D. Saputangan berdarah ini menjadi tanda bahwa saya masih mencintainya.**
   - Kalimat ini memiliki struktur yang aneh dan ejaan yang salah (""saputangan"" seharusnya ""sapu tangan""). Tidak efektif dan tidak jelas maksudnya.

5. **E. Dalam makalah singkat ini membahas ciri dan perilaku lima etnik di Indonesia.**
   - Kalimat ini efektif karena menyampaikan informasi yang jelas tentang topik makalah dan ejaannya benar.

Berdasarkan analisis di atas, kalimat yang paling efektif dan ditulis dengan ejaan yang benar adalah:

**Final Answer: A**"
Kalimat yang baku adalah ______,A,A,"Untuk menentukan kalimat yang baku, kita perlu mempertimbangkan struktur gramatikal, penggunaan kata yang tepat, dan konteks yang jelas. Kalimat baku adalah kalimat yang disusun dengan baik, jelas, dan sesuai dengan aturan tata bahasa.

Mari kita analisis setiap pilihan:

A. **Pemeriksaan terhadap barang bukti membuktikan bahwa tersangka bersalah.**
   - Kalimat ini memiliki struktur yang baik, subjek dan predikatnya jelas, dan logis. Kata-kata yang digunakan tepat dan sesuai konteks.

B. **Seminar itu membicarakan tentang upaya penanganan terhadap bencana alam gempa bumi.**
   - Kalimat ini juga baik, menyampaikan informasi dengan jelas dan logis.

C. **Pihak sekolah menjelaskan kepada orang tua siswa mengenai peraturan sekolah.**
   - Kalimat ini juga baku, menunjukkan hubungan antara subjek dan objek dengan jelas.

D. **Para siswa mendengarkan tentang penjelasan bahaya narkoba.**
   - Kalimat ini kurang jelas karena struktur dan urutan kata yang kurang tepat. Lebih baik ditulis: ""Para siswa mendengarkan penjelasan tentang bahaya narkoba.""

E. **Perusahaan itu telah memberikan kepada beberapa orang karyawan penghargaan.**
   - Kalimat ini juga baku, struktur dan penggunaannya tepat.

Berdasarkan analisis di atas, kalimat yang paling baku adalah:

**Final Answer: A**

Kalimat A memiliki struktur yang baik, jelas, dan logis, serta menggunakan kata-kata yang tepat sesuai konteks."
"Dibawah ini hikmah yang dimiliki oleh orang yang beriman kepada kitab-kitab Allah, kecuali ...",E,E,"Untuk menjawab pertanyaan ini, kita perlu memahami makna dari ""hikmah"" yang dimiliki oleh orang yang beriman kepada kitab-kitab Allah. Hikmah biasanya merujuk pada kebijaksanaan, pemahaman yang mendalam, dan penerapan pengetahuan yang bijaksana dalam kehidupan sehari-hari.

Dari pilihan yang diberikan, hanya satu pilihan yang **tidak** sesuai dengan konsep hikmah yang biasanya dikaitkan dengan iman kepada kitab-kitab Allah:

* **E. Hatinya menjadi resah gelisah**  -  Hikmah biasanya membawa ketenangan dan kedamaian batin, bukan kegelisahan.

Orang yang beriman kepada kitab-kitab Allah cenderung menemukan panduan dan ketenangan dalam hidup mereka melalui ajaran-ajaran yang terkandung di dalamnya.

**Final Answer: E**"
"Berikut ini adalah wanita yang haram dinikahi, kecuali ...",E,A,"Untuk menjawab pertanyaan ini, kita perlu memahami aturan nikah dalam Islam. Dalam Islam, seorang pria dilarang menikah dengan kerabat dekatnya, termasuk saudara perempuan (yang termasuk dalam kategori ""ahli haram"").

Mari kita lihat setiap pilihan:

A. **Saudara perempuan istri**: Ini adalah halal (boleh dinikahi) karena bukan saudara perempuan dalam arti dekat.

B. **Saudara perempuan persusuan**: Dalam Islam, seseorang dilarang menikah dengan saudara persusuan (yang menyusui anak yang sama). Ini termasuk haram.

C. **Saudara perempuan ayah**: Ini adalah halal karena bukan saudara perempuan dalam arti dekat.

D. **Saudara perempuan ibu yang menyusui**: Ini termasuk haram karena seseorang dilarang menikah dengan saudara persusuan.

E. **Saudara perempuan bibi dari ibu**: Ini adalah halal karena bukan saudara perempuan dalam arti dekat.

Berdasarkan penjelasan di atas, satu-satunya pilihan yang menyatakan wanita yang **haram** dinikahi adalah **D. Saudara perempuan ibu yang menyusui**.

Final Answer: D"
Berikut ini yang merupakan mukjizat nabi Musa A.S. adalah ...,D,A,"Nabi Musa A.S. dikenal karena berbagai mukjizat yang diberikan oleh Allah SWT. Salah satu mukjizat terpentingnya adalah membelah lautan (Balaq dalam bahasa Arab). Dalam Al-Quran, diceritakan bahwa Musa membawa rakyatnya melewati Laut Merah, dan Allah membelah laut menjadi dua, sehingga mereka bisa berlalu, tetapi kemudian airnya kembali menutup setelah mereka melewati laut (lihat Surah Al-An'am, ayat 63-70).

Contoh: Ketika Musa dan rakyatnya melarikan diri dari tentara Firaun, mereka terjebak di tepi Laut Merah. Musa berdoa kepada Allah, dan Allah membelah laut menjadi dua, memungkinkan mereka untuk berlalu.

Final Answer: D"
Suhuf berarti sahifah yang artinya adalah...,D,A,"Untuk menjawab pertanyaan ini, kita perlu memahami arti kata ""suhuf"" dalam konteks agama. Kata ""suhuf"" dalam bahasa Arab merujuk pada ""lembaran-lembaran"" atau ""sahifah"" yang berarti tulisan atau catatan. Dalam konteks agama, terutama dalam Islam, suhuf sering digunakan untuk merujuk pada wahyu-wahyu Allah yang diwahyukan kepada para nabi-Nya.

Mari kita lihat setiap pilihan:

A. Wahyu yang belum dibukukan: Ini tidak sepenuhnya akurat, karena ""suhuf"" biasanya merujuk pada wahyu yang telah ditulis dan diwahyukan.
B. Kitab khusus nabi Musa dan Ibrahim: Ini mungkin salah satu aspek dari suhuf, tetapi tidak memberikan definisi lengkap.
C. Berita tentang keagamaan: Ini terlalu umum dan tidak spesifik terhadap makna ""suhuf"".
D. Lembaran wahyu Allah: Ini lebih tepat, karena suhuf merujuk pada tulisan-tulisan yang berisi wahyu dari Allah.
E. Firman-firman Allah yang nyata: Ini juga sesuai, karena suhuf berisi firman-firman Allah yang diwahyukan.

Berdasarkan penjelasan di atas, pilihan yang paling tepat adalah:

Final Answer: D. Lembaran wahyu Allah"
"Dibawah ini adalah perbuatan sunah pada waktu melaksanakan pemakaman jenazah, kecuali ...",A,A,"Untuk menjawab pertanyaan ini, kita perlu memahami apa yang dimaksud dengan ""perbuatan sunah"" dalam konteks pemakaman jenazah. Perbuatan sunah adalah tindakan yang disunahkan atau direkomendasikan oleh Nabi Muhammad SAW dalam melaksanakan ritual-ritual tertentu, termasuk pemakaman.

Mari kita lihat setiap pilihan:

A. **Penguburan jenazah sebaiknya jangan segera dilaksanakan**: Ini adalah sunah, karena Nabi Muhammad SAW menyarankan agar jenazah tidak dikubur segera setelah meninggal, tetapi setelah beberapa waktu untuk memastikan kematian benar-benar terjadi.

B. **Menyiram kubur dengan air**: Ini juga sunah, karena Nabi SAW menyunahkan untuk menyiram kubur dengan air sebagai tanda penghormatan dan pembersihan.

C. **Meninggikan kubur sekadarnya**: Ini adalah sunah, karena Nabi SAW memerintahkan agar kubur dinaikkan sedikit agar air hujan tidak menimpa jenazah.

D. **Menantai kubur dengan batu atau kayu**: Ini bukan sunah. Dalam Islam, tidak ada perintah khusus untuk menandai kubur dengan batu atau kayu.

E. **Menaruh kerikil di atas kubur**: Ini juga bukan sunah. Tidak ada catatan sejarah atau hadits yang menyebutkan tindakan ini sebagai bagian dari sunah.

Berdasarkan analisis di atas, satu-satunya pilihan yang tidak termasuk perbuatan sunah pada waktu melaksanakan pemakaman jenazah adalah:

**Final Answer: D**"
Arti kata syaja’ah adalah ...,A,E,"**Reasoning:**

Kata ""syaja'ah"" dalam bahasa Arab secara harfiah berarti ""pengakuan"" atau ""pengakuan kebenaran."" Dalam konteks Islam, syaja'ah mengacu pada pengakuan atau kesaksian tentang kebenaran sebuah fakta atau peristiwa, terutama dalam hal keimanan dan praktik keagamaan.

Contoh: Dalam Islam, syaja'ah dilakukan ketika seseorang menyatakan iman mereka kepada Allah dan Nabi Muhammad sebagai rasul-Nya, seperti dalam kalimat syahadat: ""Aku bersaksi bahwa tidak ada tuhan selain Allah, dan Muhammad adalah rasul Allah.""

Berdasarkan definisi dan konteks ini, pilihan jawaban yang paling sesuai adalah:

**Final Answer: E**

Jadi, arti kata syaja'ah adalah **Jujur**."
"Jasa penitipan uang, barang, deposito, maupun surat disebut ...",E,A,"**Reasoning:**

Setiap pilihan yang diberikan mewakili konsep dalam keuangan Islam, dan masing-masing memiliki karakteristik dan tujuan yang berbeda. Mari kita jelaskan setiap pilihan:

- **A. Mudharabah:** Ini adalah perjanjian di mana dua pihak bekerja sama untuk menjalankan bisnis, berbagi keuntungan dan kerugian. Tidak sesuai dengan deskripsi layanan penitipan.

- **B. Musyarakah:** Jenis kemitraan bisnis Islam di mana keuntungan dan kerugian dibagi berdasarkan persentase yang disepakati. Tidak secara langsung berkaitan dengan penitipan.

- **C. Qardhul Hasan:** Pinjaman dengan niat kebaikan, di mana pemberi pinjaman tidak mengharapkan bunga atau keuntungan. Tidak mencakup penitipan barang atau deposito.

- **D. Murabahah:** Perjanjian penjualan dengan marjin, di mana penjual membeli barang dan menjualnya kembali dengan harga yang telah disepakati, mencakup biaya tambahan. Biasanya digunakan untuk pembiayaan perdagangan.

- **E. Wadi’ah:** Perjanjian di mana satu pihak (wadi') menahan aset untuk kepentingan pihak lain (mu'amil). Ini tepat untuk menggambarkan jasa penitipan uang, barang, deposito, dan surat.

**Contoh:**
Misalnya, jika Anda meninggalkan uang Anda di tangan teman Anda dengan perjanjian bahwa mereka akan menabungkannya di rekening bank dan Anda akan menerima kembali jumlah yang sama tanpa bunga, ini adalah bentuk sederhana dari **Wadi’ah**.

**Final Answer: E**"
"Allah memiliki sifat Al Matin, yang tercantum dalam surat ...",E,A,"**Reasoning:**

Sifat Al Matin mengacu pada Allah yang selalu bangun dan waspada, selalu memperhatikan dan mengawasi segala sesuatu. Sifat ini menunjukkan kekuasaan dan pengetahuan Allah yang luas.

Dalam pilihan yang diberikan, surat-surat berikut menyebutkan sifat Al Matin:

- **Al Hadid ayat 3:** ""Dia adalah Allah, tidak ada Tuhan selain Dia, Yang mengetahui apa yang tersembunyi dan yang terang terang, Dia adalah Pengarah yang Bijaksana."" (Al Hadid 57:3) - Meskipun tidak secara langsung menyebutkan kata ""Al Matin"", ayat ini menggambarkan pengetahuan dan pengawasan Allah yang luas.

- **Al A'raf ayat 180:** ""Dia adalah Allah, tidak ada Tuhan selain Dia, Yang mengetahui rahasia dan yang terang terang, Dia adalah Pengampun, Rahmat."" (Al A'raf 7:180) - Ayat ini secara langsung menyebutkan pengetahuan Allah yang luas dan pengawasan-Nya.

- **An Naml ayat 40:** ""Dan (ingatlah) ketika Nabi Musa berkata kepada kaumnya: 'Takutlah tidak (dengan Firman-Ku) dan bersabarlah. Sesungguhnya Allah adalah (sumber) ketertiban yang tegas.'"" (An Naml 27:40) - Ayat ini tidak secara spesifik menyebutkan Al Matin, tetapi menggambarkan kekuasaan dan pengawasan Allah yang tegas.

- **Taha ayat 8:** ""Dan (ingatlah) ketika Kami berikan kepada Musa Kitab (Al Qur'an) dan Kami pilih dia sebagai nabi."" (Taha 20:8) - Ayat ini lebih berfokus pada pemberian Kitab dan pilihan Musa sebagai nabi, bukan secara langsung membahas sifat Al Matin.

- **Az Zariyat ayat 58:** ""Dan (ingatlah) ketika Tuhanmu berkata kepada para malaikat: 'Aku"
