question,ground_truth,prediction,reasoning
Tujuan dilaksanakannya sistem ekonomi Gerakan Banteng adalah ....,E,A,"Okay, let's break down this question about the Gerakan Banteng economic system.

**Understanding the Question:**

The question asks about the *purpose* or *goal* of the Gerakan Banteng economic system. We need to identify the primary reason why this system was implemented.

**Analyzing the Choices:**

*   **A. memberikan bantuan kredit kepada para pengusaha pribumi agar dapat bersaing dengan pengusaha ekonomi:** While providing credit to indigenous entrepreneurs *could* have been a consequence or a supporting element, it wasn't the *primary* goal of the Gerakan Banteng. The system was broader than just credit provision.
*   **B. menghindarkan persaingan antara pengusaha pribumi dan pengusaha nonpribumi:** This is closer to the mark. The Gerakan Banteng was largely motivated by a desire to protect indigenous businesses from foreign (and sometimes Chinese) economic dominance.
*   **C. membatasi masuknya pengusaha swasta asing ke Indonesia:** While limiting foreign investment was a consequence, it wasn't the *sole* or *primary* purpose. The focus was more on empowering indigenous businesses *within* Indonesia.
*   **D. meningkatkan nilai ekspor yang menghasilkan devisa negara:** Increasing exports and foreign exchange earnings is a general economic goal, but it wasn't the specific driving force behind the Gerakan Banteng.
*   **E. memberikan perlindungan kepada industri dalam negeri dari persaingan industri swasta asing:** This is the strongest option. The Gerakan Banteng was fundamentally about protecting and promoting Indonesian (native) businesses and industries from foreign competition. It aimed to create a more level playing field for indigenous entrepreneurs.

**Reasoning:**

The Gerakan Banteng (Bull Movement) was an economic policy implemented in the Dutch East Indies (now Indonesia) in the early 20th century. It was initiated by Sarekat Dagang Islam (SDI"
Komite Nasional Indonesia Pusat setealah terbentuknya diketuai oleh ....,B,A,"Okay, let's break down this question about the Komite Nasional Indonesia Pusat (KNIP) and its leadership.

**Understanding the Question:**

The question asks who chaired the KNIP *after* it was formed. This is important because leadership can change over time.

**Analyzing the Options:**

*   **A. B.M. Diah:** B.M. Diah was indeed a prominent figure in the Indonesian independence movement and was initially the *first* chairman of KNIP. However, the question specifies ""after its formation,"" implying a change in leadership.
*   **B. Kaman Singodimedjo:** Kaman Singodimedjo was a member of KNIP, but not its chairman.
*   **C. Gatot Subroto:** Gatot Subroto was a significant figure in Indonesian politics, but he wasn't the chairman of KNIP.
*   **D. Ahmad Soebardjo:** Ahmad Soebardjo *did* succeed B.M. Diah as the chairman of KNIP. This aligns with the question's requirement of ""after its formation.""
*   **E. Suwiryo:** Suwiryo was a member of KNIP, but not its chairman.

**Reasoning:**

The key here is recognizing that B.M. Diah was the initial chairman. The question specifically asks about the leadership *after* the formation, indicating a subsequent leader. Ahmad Soebardjo took over the chairmanship after B.M. Diah.

**Final Answer: D**"
Penulis buku Suma Orriental yang mengatakan bahwa Asia tanahnya sangat subur dan iklimnya baik adalah....,B,A,"Okay, let's break down this question step-by-step.

**Understanding the Question:**

The question asks us to identify the author of the book ""Suma Oriental"" who described Asia as having fertile land and a favorable climate. This requires knowledge of historical European accounts of Asia during the Age of Exploration.

**Analyzing the Choices:**

*   **A. Vasco da Gama:** Vasco da Gama was a Portuguese explorer famous for being the first European to reach India by sea. While he traveled extensively in Asia, he is not primarily known for writing detailed accounts describing the land and climate. His focus was on navigation and establishing trade routes.
*   **B. Tom Pires:** Tom Pires was a Portuguese merchant and traveler who spent several years in Southeast Asia (particularly Melaka) in the early 16th century. He wrote ""Suma Oriental"" (or ""The Suma Oriental: Common Knowledge of All Marvelous Things for the East""), a detailed account of the region's geography, trade, customs, and political landscape.  Crucially, his work *does* describe Asia as a land of great fertility and with a pleasant climate, making it a strong contender.
*   **C. Alfonso de Albuquerque:** Alfonso de Albuquerque was a Portuguese general and governor of Portuguese India. He was a military leader and administrator, not primarily a writer of geographical or descriptive accounts.
*   **D. Daendels:** Daendels was a Dutch governor-general of the Dutch East Indies (modern-day Indonesia) in the early 19th century. He's known for his reforms and construction projects, not for writing a book like ""Suma Oriental"" describing Asia's general characteristics.
*   **E. Raffles:** Raffles was a British lieutenant-governor of Java. He made significant contributions to the study of Southeast Asia, including its history and geography, but he is not the author of """
Dalam mencapai nirwana umat Buddha wajib berusaha sendiri-sendiri adalah ajaran Buddha aliran....,B,A,"Okay, let's break down this question and the answer choices.

**Understanding the Question:**

The question asks which Buddhist school of thought emphasizes individual effort in achieving Nirvana. The core idea is that each person is primarily responsible for their own spiritual journey and liberation.

**Analyzing the Answer Choices:**

*   **A. Mahayana:** Mahayana Buddhism emphasizes the Bodhisattva ideal – beings who postpone their own Nirvana to help others achieve enlightenment. While individual effort is still important, the focus is also on compassion and helping all sentient beings. This doesn't *primarily* emphasize individual effort as the *sole* path.

*   **B. Hinayana (Theravada):** This is the key. ""Hinayana"" (often now referred to as Theravada) literally means ""the doctrine of the elders."" It focuses on the original teachings of the Buddha and emphasizes individual liberation through self-discipline, meditation, and wisdom. The path to Nirvana is seen as a solitary one, requiring personal effort and adherence to the Eightfold Path.  The emphasis is on *arhatship* - becoming a perfected individual who achieves Nirvana.

*   **C. Jainisme:** Jainism is a separate Indian religion, not a Buddhist school. It has its own distinct principles of non-violence and asceticism.

*   **D. Taoisme:** Taoism is a Chinese philosophy and religion, unrelated to Buddhism.

*   **E. Waisnawa:** Waisnawa is a Hindu tradition centered on the worship of Vishnu, not a Buddhist school.

**Conclusion:**

The core tenet of Hinayana/Theravada Buddhism is the individual's responsibility for achieving Nirvana through their own efforts. The other options either belong to different religions or emphasize other aspects of Buddhist practice (like compassion in Mahayana).

Final Answer: B"
"Ketika tiba di Jakarta dari RengasdengklokSoekarno, Moh. Hatta, dan Ahmad Subardjo segera menemui ....",A,A,"Okay, let's break down this question step by step.

**Understanding the Question:**

The question asks who Soekarno, Moh. Hatta, and Ahmad Subardjo met *immediately* after being brought to Jakarta from Rengasdengklok. This event is crucial in the context of Indonesian independence. Rengasdengklok was where they were taken by younger activists to pressure them to declare independence. Their return to Jakarta signifies a pivotal moment.

**Analyzing the Choices:**

*   **A. Jenderal Nishimura:** Jenderal Nishimura was a Japanese general. While the Japanese were present in Indonesia at the time, the focus of this question is on Indonesian figures and the immediate aftermath of their return from Rengasdengklok. Meeting a Japanese general wouldn't be the primary action upon returning to Jakarta to finalize independence.
*   **B. Buchtiar Lubis:** Buchtiar Lubis was a prominent figure in the Indonesian nationalist movement, but he wasn't the *immediate* person they would have sought out upon their return.
*   **C. Supratmo:** Supratmo was a key figure in the Investigating Committee for Preparatory Independence (PPKI). The PPKI was formed to prepare for independence, and Soekarno, Hatta, and Subardjo would have needed to consult with them. This is a strong possibility.
*   **D. Yusuf Ronodipuro:** Yusuf Ronodipuro was involved in the independence movement, but not as central as Supratmo in the immediate context of the PPKI.
*   **E. Rinto Alwi:** Rinto Alwi is not a well-known figure in this historical context.

**Reasoning:**

The key here is the urgency of the situation. Soekarno, Hatta, and Subardjo were brought back to Jakarta to declare independence. They needed to work with"
"Berikut ini contoh aplikasi torsi dalam kehidupan sehari-hari, kecuali..",B,A,"Okay, let's break down this question about applications of torque.

**Understanding the Question:**

The question asks us to identify which of the given examples *does not* demonstrate the application of torque. Torque is a rotational force. It's the force that causes an object to rotate around an axis.

**Analyzing Each Choice:**

*   **A. Kincir yang berputar karena tertiup angin (Windmill turning due to wind):** The wind exerts a force on the blades of the windmill, causing them to rotate. This rotation is a direct result of a force acting at a distance from the windmill's axis, which is the definition of torque. So, this *is* an example of torque.

*   **B. Membuka baut dengan kunci inggris (Opening a bolt with a wrench):** When you use a wrench to open a bolt, you apply a force to the handle of the wrench. This force, acting at a distance from the bolt's center, creates torque that loosens the bolt. This is a classic example of torque.

*   **C. Knop pintu ketika dibuka (Door knob when opened):** Turning a door knob applies a force to the knob, which then rotates the latch mechanism and opens the door. The force applied to the knob creates torque around the door's hinge. This *is* an example of torque.

*   **D. Mendorong mobil yang mogok (Pushing a stalled car):** Pushing a car involves a linear force – a force applied directly to move the car in a straight line. There's no rotation involved. You're applying a force to translate the car's position, not to rotate it. Therefore, this is *not* an example of torque.

*   **E. Semua Salah (All are wrong):** Since we've already identified that A, B, and C are examples of torque,"
Besarnya perbandingan energi radiasi yang dipancarkan oleh benda yang sama pada suhu 127 derajat celcius dan 527 derajat celcius adalah … .,E,A,"Here's a step-by-step breakdown to solve this problem:

**1. Understand the Question**

The question asks us to find the ratio of energy radiated by two identical objects at different temperatures (127°C and 527°C).  The key here is that the objects are the same, so we only need to consider the effect of temperature on radiation.

**2. Relevant Physics Principle: Stefan-Boltzmann Law**

The Stefan-Boltzmann Law describes the power radiated by a black body (and a good approximation for many real objects) as a function of temperature:

*   P = σAT<sup>4</sup>

Where:

*   P is the power (energy radiated per unit time)
*   σ is the Stefan-Boltzmann constant
*   A is the surface area
*   T is the absolute temperature (in Kelvin)

Since the objects are the same, their surface area (A) and the Stefan-Boltzmann constant (σ) are constant.  Therefore, the power radiated is directly proportional to the fourth power of the absolute temperature.

**3. Convert Temperatures to Kelvin**

The Stefan-Boltzmann Law requires temperature in Kelvin.  We convert Celsius to Kelvin using the formula:

*   K = °C + 273.15

*   T1 = 127°C + 273.15 = 400.15 K (approximately 400 K)
*   T2 = 527°C + 273.15 = 800.15 K (approximately 800 K)

**4. Calculate the Ratio of Radiated Power**

Let P1 be the power radiated at T1 and P2 be the power radiated at T2.  Then:

*   P1 = σAT1<sup>4</sup>
*   P2 = σ"
"Jika percepatan gravitasi dipermukaan bumi adalah g dan jari-jari bumi R, maka percepatan gravitasi di suatu tempat sejauh R dari permukaan bumi adalah ...",B,A,"Okay, let's break down this problem step-by-step.

**1. Understanding the Question**

The question asks us to find the acceleration due to gravity (g') at a distance R *above* the Earth's surface.  This means the total distance from the center of the Earth is 2R (Earth's radius R + distance R above the surface). We are given the acceleration due to gravity at the Earth's surface (g) and the Earth's radius (R).

**2. Key Concept: Newton's Law of Universal Gravitation**

The acceleration due to gravity (g) at a distance 'r' from the center of a mass M is given by:

g = GM/r²

where G is the gravitational constant.

**3. Applying the Concept to the Problem**

*   **At the Earth's surface (r = R):**  g = GM/R²
*   **At a distance R above the surface (r = 2R):** g' = GM/(2R)² = GM/4R²

**4. Relating g' to g**

We want to express g' in terms of g.  We know g = GM/R².  Therefore, GM = gR².  Substitute this into the equation for g':

g' = (gR²)/4R² = g/4

**5. Evaluating the Choices**

*   A. ½ g: Incorrect.
*   B. ¼ g: This matches our calculation.
*   C. 1/6 g: Incorrect.
*   D. 1/8 g: Incorrect.
*   E. 1/9 g: Incorrect.

**Final Answer: B**"
"Dua buah gabus terapung di permukaan air laut dan berjarak 1,5 m satu sama lain. Kedua gabus berada di puncak gelombang dan diantara kedua gabus terdapat dua puncak gelombang. Jika frekuensi gelombang adalah 10 Hz, kecepatan dan panjang gelombang berturut-turut adlah.....",D,A,"Here's a step-by-step breakdown of how to solve this problem:

1. **Understand the Problem:**
   * We have two floating corks (gabus) on the surface of water.
   * The distance between them is 1.5 meters.
   * There are two crests (puncak) of waves between the corks.
   * The frequency of the waves is 10 Hz.
   * We need to find the speed and wavelength of the waves.

2. **Key Concepts and Formulas:**
   * **Wavelength (λ):** The distance between two consecutive crests or troughs of a wave.
   * **Frequency (f):** The number of waves passing a point per unit time (measured in Hertz, Hz).
   * **Speed (v):** The speed at which the wave propagates.
   * **Relationship:**  v = fλ  (speed = frequency * wavelength)

3. **Determine the Wavelength:**
   * The distance between the two corks is 1.5 meters.
   * There are *two* crests between the corks. This means the distance between the two corks represents *one* full wavelength.
   * Therefore, the wavelength (λ) = 1.5 m.

4. **Calculate the Speed:**
   * We know the frequency (f = 10 Hz) and the wavelength (λ = 1.5 m).
   * Using the formula v = fλ, we can calculate the speed:
     v = 10 Hz * 1.5 m = 15 m/s

5. **Evaluate the Answer Choices:**
   * A. 10 m/s and 5 m - Incorrect (Speed is wrong, wavelength is wrong)
   * B. 10 m/s and 1.5 m -"
Jumlah berikut termasuk jumlah nominal adalah …,B,A,"Okay, let's break down this question. The question asks us to identify which set of quantities represents *nominal quantities*.

**Understanding Nominal Quantities**

Nominal quantities are those that can be categorized or classified but *do not* have a numerical value or inherent order. They are labels or names. Think of things like colors (red, blue, green), types of fruit (apple, banana, orange), or names of countries. You can't meaningfully say ""red is greater than blue"" or ""an apple is heavier than an orange"" in a numerical sense.

**Analyzing the Options**

Let's examine each option:

*   **A. Pencahayaan yang panjang, kuat, suhu:** ""Panjang"" (length) and ""kuat"" (strength) are measurable quantities with numerical values. ""Suhu"" (temperature) is also a measurable quantity. These are not nominal.
*   **B. Massa, jumlah zat, arus listrik yang kuat:** ""Massa"" (mass) and ""jumlah zat"" (amount of substance) are measurable quantities with numerical values. ""Arus listrik yang kuat"" (strong electric current) also has a numerical value. These are not nominal.
*   **C. Berat, suhu, waktu:** ""Berat"" (weight) is a measurable quantity. ""Suhu"" (temperature) is a measurable quantity. ""Waktu"" (time) is a measurable quantity. These are not nominal.
*   **D. Panjang, energi, waktu:** ""Panjang"" (length) is a measurable quantity. ""Energi"" (energy) is a measurable quantity. ""Waktu"" (time) is a measurable quantity. These are not nominal.
*   **E. Massa, luas, jumlah zat:** ""Massa"" (mass), ""luas"" (area), and ""jumlah zat"" (amount of substance) are all measurable quantities with numerical values."
"Dari pilihan berikut ini, manakah yang merupakan definisi paling tepat untuk perpindahan kalor?",A,A,"Okay, let's break down this question about heat transfer. The question asks for the *most accurate* definition of heat transfer.

Here's a step-by-step analysis of each option:

*   **A. Perpindahan energi akibat perbedaan suhu di dua tempat berbeda termasuk proses pengeluaran dan pemasukan.** This option directly relates energy transfer to a temperature difference. Heat *always* flows from a region of higher temperature to a region of lower temperature. The ""pengeluaran dan pemasukan"" (expenditure and intake) part correctly describes the energy leaving the hotter area and entering the cooler area. This sounds very promising.

*   **B. Perpindahan energi akibat perbedaan ketinggian di dua tempat berbeda termasuk proses pengeluaran dan pemasukan.** This describes potential energy changes related to gravity, not heat transfer.  Height differences are about work and potential energy, not thermal energy.

*   **C. Perpindahan energi akibat perbedaan massa benda di dua tempat berbeda termasuk proses pengeluaran dan pemasukan.** Mass difference alone doesn't cause energy transfer. While mass can *influence* heat capacity, it's not the driving force behind heat transfer.

*   **D. Perpindahan energi akibat perbedaan waktu di dua tempat berbeda termasuk proses pengeluaran dan pemasukan.** Time is a variable, not a cause of energy transfer. This option is nonsensical in the context of heat transfer.

*   **E. Perpindahan energi akibat perbedaan titik lebur benda di dua tempat berbeda termasuk proses pengeluaran dan pemasukan.** While differences in melting points can be related to phase changes and energy transfer (latent heat), the *driving force* for heat transfer isn't the difference in melting points themselves, but rather the temperature difference. This is a less direct and less accurate description than option A.



**Conclusion:**

Option A is the most accurate and complete definition of heat transfer. It correctly identifies the temperature difference as the cause"
Pernyataan di bawah ini yang bukan sifat gelombang elektromagnetik adalah … .,A,A,"Okay, let's break down this question about electromagnetic waves. The question asks us to identify the statement that is *not* a property of electromagnetic waves.

Here's a step-by-step analysis of each option:

*   **A. Merupakan gelombang longitudinal (It is a longitudinal wave):** Longitudinal waves are waves where the displacement of the medium is parallel to the direction of propagation. Examples are sound waves. Electromagnetic waves, however, are *transverse* waves. The oscillating electric and magnetic fields are perpendicular to the direction of propagation. Therefore, this statement is incorrect.

*   **B. Mengalami polarisasi (Experiences polarization):** Polarization is a phenomenon that is unique to transverse waves. It describes the orientation of the oscillations. Since electromagnetic waves are transverse, they *can* be polarized. This statement is correct.

*   **C. Dapat merambat dalam ruang hampa (Can propagate in a vacuum):** This is a defining characteristic of electromagnetic waves. Unlike mechanical waves (like sound), they don't require a medium to travel.  Light, for example, travels through the vacuum of space. This statement is correct.

*   **D. Merambat pada medan magnet dan medan listrik (Propagates in electric and magnetic fields):** Electromagnetic waves *are* oscillating electric and magnetic fields that propagate together. This is how they are generated and how they travel. This statement is correct.

*   **E. Arah getar dan arah rambat tegak lurus (Direction of oscillation and direction of propagation are perpendicular):** This describes the nature of a transverse wave. The electric and magnetic fields oscillate perpendicular to the direction the wave is traveling. This is a key property of electromagnetic waves. This statement is correct.

Based on this analysis, the only statement that is *not* a property of electromagnetic waves is A.

Final Answer: A"
"Seutas dawai panjangnya 80 cm, massanya 0,016 kg, dan teganganya 800 N. Frekuensi nada dasar yang dihasilkan adalah ....",C,A,"Here's a step-by-step solution to the problem:

**1. Understand the Question:**

The question asks us to find the fundamental frequency (first harmonic) of a vibrating string. We are given the length of the string (L), its mass (m), and its tension (T).

**2. Relevant Formula:**

The fundamental frequency (f) of a vibrating string is given by the following formula:

f = (1 / 2L) * √(T / μ)

where:
* f = fundamental frequency (in Hz)
* L = length of the string (in meters)
* T = tension in the string (in Newtons)
* μ = linear mass density (mass per unit length, in kg/m)

**3. Calculate Linear Mass Density (μ):**

First, we need to calculate the linear mass density (μ) of the string.  It's defined as mass divided by length:

μ = m / L
μ = 0.016 kg / 0.80 m
μ = 0.02 kg/m

**4. Calculate the Fundamental Frequency (f):**

Now, we can plug the values into the formula for the fundamental frequency:

f = (1 / (2 * 0.80 m)) * √(800 N / 0.02 kg/m)
f = (1 / 1.6 m) * √(40000 m²/s²)
f = (1 / 1.6 m) * 200 m/s
f = 125 Hz

**5. Evaluate the Choices:**

*   **A. 100 Hz:** Incorrect. The calculation yields a higher frequency.
*   **B. 125 Hz:** Correct. This matches our calculated frequency.
*   **C"
Pembangkit listrik tenaga uap menggunakan bahan bakar batu bara dan dapat menghasilkan 206.000.000 watt. Kinerja dalam notasi ilmiah adalah …,E,A,"Okay, let's break down this problem step-by-step.

**1. Understand the Question:**

The question asks us to express the power output of a coal-fired power plant (206,000,000 watts) in scientific notation. Scientific notation is a way of writing very large or very small numbers in the form *a* x 10<sup>*b*</sup>, where 1 ≤ |*a*| < 10 and *b* is an integer.

**2. Convert to Scientific Notation:**

To convert 206,000,000 to scientific notation:

*   Move the decimal point to the left until we have a number between 1 and 10. In this case, we move it 8 places to the left, resulting in 2.06.
*   Since we moved the decimal point 8 places, the exponent of 10 will be 8.

Therefore, 206,000,000 = 2.06 x 10<sup>8</sup>.

**3. Analyze the Choices:**

*   **A. 206 x 10<sup>8</sup> W:**  Incorrect. The coefficient (206) is not between 1 and 10.
*   **B. 20,6 x 10<sup>5</sup> W:** Incorrect. The coefficient (20.6) is not between 1 and 10, and the exponent is wrong.
*   **C. 2,06 x 10<sup>?</sup> W:** Incomplete. The exponent is missing.
*   **D. 2.06 x 10<sup>?</sup> W:** Incomplete. The exponent is missing.
*   **E. 2.06 x 10<sup>8"
"Pada system gambar diketahui mA= 8 kg, mB= 5 kg. Massa katrol = 4 kg dan g= 10 ms⁻². Katrol merupakan silinder pejal dan bergerak rotasi. Maka percepatan system adalah .....",D,A,"Here's a step-by-step breakdown of how to solve this problem:

**1. Understand the Problem**

We have a system of two masses (mA and mB) connected by a string over a pulley. The pulley is a solid cylinder with a given mass. We need to find the acceleration of the system. This is an Atwood's machine problem with a massive, rotating pulley.

**2. Key Concepts and Formulas**

*   **Newton's Second Law (Linear):** F = ma
*   **Newton's Second Law (Rotational):** τ = Iα, where τ is torque, I is the moment of inertia, and α is angular acceleration.
*   **Moment of Inertia of a Solid Cylinder:** I = (1/2)MR², where M is the mass and R is the radius of the cylinder.
*   **Relationship between Linear and Angular Acceleration:** a = αR, where 'a' is the linear acceleration of the masses and 'α' is the angular acceleration of the pulley.

**3. Free Body Diagrams and Equations**

*   **Mass A (mA):**
    *   Tension (T) pulling upwards.
    *   Weight (mA*g) pulling downwards.
    *   Equation: T - mA*g = mA*a  (Equation 1)

*   **Mass B (mB):**
    *   Tension (T) pulling upwards.
    *   Weight (mB*g) pulling downwards.
    *   Equation: mB*g - T = mB*a  (Equation 2)

*   **Pulley:**
    *   Torque due to tension on one side (T*R) and the other side (T*R) acting in opposite directions.
    *   Moment of inertia: I = (1/2) *"
Pemerintah menguasai alat produksi penting bagi Negara dan menguasai hajat hidup orang banyak. Pernyataan ini merupakan salah satu ciri-ciri sistem ekonomi….,E,A,"Okay, let's break down this question and the answer choices.

**Understanding the Question:**

The question describes a scenario where the government controls essential resources (""alat produksi penting"") and necessities (""hajat hidup orang banyak""). This implies significant government intervention and control over the economy. We need to identify the economic system that best fits this description.

**Analyzing the Answer Choices:**

*   **A. Alternatif:** This isn't a standard economic system. ""Alternatif"" (alternative) simply means a different option, not a system of economic organization.
*   **B. Terpusat (Centralized):** This is a strong contender. A centralized economic system, also known as a command economy, is characterized by the government making most or all economic decisions, including controlling production and distribution of goods and services. The description in the question aligns perfectly with this.
*   **C. Pasar (Market):** A market economy is the opposite of what's described. It's driven by supply and demand, with private individuals and businesses controlling production and distribution. Government intervention is minimal.
*   **D. Tradisional:** A traditional economy relies on customs, traditions, and historical practices. While there might be some community control, it doesn't typically involve the government directly controlling *all* essential production and necessities.
*   **E. Campuran (Mixed):** A mixed economy combines elements of both market and command economies. While there's some government involvement, it's not the dominant feature. The question emphasizes *significant* government control.

**Reasoning:**

The key phrase in the question is ""Pemerintah menguasai alat produksi penting bagi Negara dan menguasai hajat hidup orang banyak"" (The government controls important means of production for the state and controls the necessities of life for the people). This directly points to a system where the government is the primary economic actor, making decisions about what to produce"
"Dalam neraca pembayaran suatu negara diperoleh data sebagai berikut.
Ekspor                             (+) 200
Impor                               (-) 250
Neraca perdagangan       (-) -50
Pinjaman otonom            (+) 10
Pinjaman otomodif          (+) 20
Stock nasional                 (+) 20
                                               0
Maka negara tersebut mengalami ....",E,A,"Okay, let's break down this balance of payments problem step-by-step.

**Understanding the Question**

The question asks us to determine the overall balance (surplus or deficit) of the country's balance of payments, given specific data points.  The balance of payments records all economic transactions between a country and the rest of the world.

**Understanding the Components**

*   **Exports (+):** Money coming *into* the country from selling goods and services abroad.
*   **Imports (-):** Money going *out* of the country from buying goods and services from abroad.
*   **Balance of Trade (or Merchandise Balance):** Exports - Imports.  This is given as (-50), meaning a trade deficit.
*   **Autonomous Flows:** These are flows that occur without explicit government intervention.
    *   **Autonomous Loans (+):** Money flowing *into* the country through loans.
    *   **Automotive Loans (+):** A specific type of autonomous loan.
*   **Stock National (+):** Represents changes in the country's foreign assets.

**Calculating the Balance of Payments**

The balance of payments equation can be simplified as:

Balance of Payments = Balance of Trade + Autonomous Flows + Stock National

We are given:

*   Balance of Trade = -50
*   Autonomous Loans = 10
*   Automotive Loans = 20 (These are included in Autonomous Loans)
*   Stock National = 20

Therefore:

Balance of Payments = -50 + 10 + 20 = -20

**Analyzing the Choices**

*   **A. Defisit 50:** Incorrect. The calculation shows a deficit of 20, not 50.
*   **B. Defisit 40:** Incorrect. The calculation shows a deficit of 20, not 40"
"Menurut pendapat penganut anggaran belanja berimbang dalam hal terpaksa terjadi ketidakstabilan ekonomi pada waktu depresi, anggaran yang dipakai adalah anggaran ….",C,A,"Okay, let's break down this question step-by-step.

**Understanding the Question:**

The question asks about the budgetary approach favored by proponents of a balanced budget *during* an economic depression (a time of economic downturn and instability).  The core idea is to understand how a balanced budget advocate would respond to a recession.

**Analyzing the Choices:**

*   **A. Surplus:** A surplus means the government spends less than it collects in revenue. During a depression, people are losing jobs and income, and businesses are struggling. A surplus budget would likely require *further* spending cuts or tax increases, which would exacerbate the economic downturn. Balanced budget advocates generally wouldn't support this during a depression.
*   **B. Defisit:** A deficit means the government spends more than it collects in revenue. Balanced budget advocates *oppose* deficits by definition. They believe government spending should be limited to available revenue.
*   **C. Seimbang:** A balanced budget means government spending equals government revenue. This is the core principle of balanced budget advocacy.  The question specifically asks about what a balanced budget advocate would do *during a depression*. While they generally prefer a balanced budget, a strict adherence to it during a depression could be harmful. However, the question asks about their *general* approach, and they would still aim for balance.
*   **D. Disesuaikan (Adjusted):** This is a vague term. While adjustments might be necessary in any economic situation, it doesn't specifically align with the core principle of balanced budget advocacy.
*   **E. Lebih (More):** This implies increased spending, which is directly contrary to the balanced budget philosophy.

**Reasoning:**

Balanced budget advocates believe that government spending should be constrained by available revenue. While they might acknowledge the need for *some* action during a depression, their fundamental principle is maintaining a balanced budget. They would likely argue for finding ways"
"Lembaga negara yang dibentuk berdasarkan UU No. 21 Tahun 2011, yaitu….",C,A,"Okay, let's break down this question.

The question asks us to identify a state institution established by Law No. 21 of 2011. This means we need to know which of the listed institutions was created or significantly restructured by that specific law.

Let's analyze each option:

*   **A. Bank:** Banks have existed long before Law No. 21 of 2011. While the law might have touched upon banking regulations, it didn't *create* banks.
*   **B. Asuransi (Insurance):** Similar to banks, insurance companies predate Law No. 21 of 2011. The law might regulate them, but it didn't establish them.
*   **C. OJK (Otoritas Jasa Keuangan - Financial Services Authority):** Law No. 21 of 2011 *specifically* established the OJK. This law consolidated several supervisory bodies (like Bapepam and Bank Indonesia's banking supervision function) into a single, integrated financial services authority. This is the core purpose of the law.
*   **D. Pegadaian (Pawnshop):** Pegadaian is a long-standing institution in Indonesia, existing well before 2011.
*   **E. Dana pensiun (Pension Funds):** Pension funds also existed prior to Law No. 21 of 2011.

Therefore, the correct answer is the one that was directly created or fundamentally restructured by Law No. 21 of 2011.

Final Answer: C"
"Bidang akuntansi yang berhubungan dengan perencanaan, penetapan, dan pengendalian biaya produksi disebut ….
",C,A,"Okay, let's break down this question step by step.

**1. Understanding the Question:**

The question asks us to identify the branch of accounting specifically dealing with the planning, determination, and control of production costs. This implies a focus on internal cost management within a manufacturing environment.

**2. Analyzing the Choices:**

*   **A. Akuntansi keuangan (Financial Accounting):** This focuses on preparing financial statements for external users (investors, creditors, etc.). It's about reporting past performance, not actively managing costs. This is not the primary focus of the question.
*   **B. Akuntansi manajemen (Management Accounting):** This is a broader field that uses accounting information to help managers make decisions. It *can* include cost management, but it's not solely focused on it. It encompasses budgeting, performance analysis, and other areas. While related, it's not as specific as the correct answer.
*   **C. Akuntansi biaya (Cost Accounting):** This *specifically* deals with the measurement, analysis, and control of costs. It's directly involved in planning, determining, and controlling production costs. This aligns perfectly with the question's description.
*   **D. Auditing:** This is the examination of financial records to ensure accuracy and compliance. It's an independent verification process, not a cost management function.
*   **E. Sistem akuntansi (Accounting Systems):** This refers to the overall framework and processes used to record and report financial information. It's a supporting element but doesn't define the specific area of accounting dealing with cost control.

**3. Conclusion:**

Based on the analysis, **Akuntansi biaya (Cost Accounting)** is the most accurate and specific answer to the question. It directly addresses the planning, determination, and control of production costs.

Final Answer: C"
Salah satu perbedaan biaya peluang dengan biaya sehari-hari adalah......,D,A,"Okay, let's break down this question about the difference between opportunity cost and everyday costs.

**Understanding the Concepts**

*   **Opportunity Cost:** This is the value of the *next best alternative* that you forgo when making a decision. It's not just about the money you spend, but what else you *could* have done with those resources (time, money, effort, etc.). It's a forward-looking concept.
*   **Everyday Costs (or Explicit Costs):** These are the direct, out-of-pocket expenses associated with a decision. They are the actual payments made.

**Analyzing the Options**

*   **A. Biaya peluang dihitung dengan rasional, biaya sehari-hari sesuai dengan urutan kejadian (Opportunity cost is calculated rationally, everyday costs follow the sequence of events):** This is not a fundamental difference. Both costs can be considered rationally. The sequence of events doesn't define the type of cost.
*   **B. Biaya peluang dapat diukur secara kuantitatif, biaya sehari-hari tidak diukur (Opportunity cost can be measured quantitatively, everyday costs cannot be measured):** This is incorrect. Everyday costs *are* easily measured – they are the actual money spent. Opportunity cost can be harder to quantify precisely, but it *can* be estimated.
*   **C. Biaya peluang dihitung setelah digunakan, biaya sehari-hari dihitung sebelum digunakan (Opportunity cost is calculated after use, everyday costs are calculated before use):** This is not accurate. Everyday costs are known *before* a decision is made (e.g., the price of a ticket). Opportunity cost is considered *before* a decision, as it represents what you're giving up.
*   **D. Biaya peluang adalah pengorbanan karena memilih suatu keputusan, biaya sehari-hari adalah pengorbanan untuk memproduksi barang (Opportunity cost is a sacrifice due"
